Year,Month,Day,Hour,Day_of_Week,Weekend,Public_Holiday,Location,Zone_Type,Road_Type,Population_Density,Distance_to_Factory_km,Construction_Level,Season,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Traffic_Density,Vehicle_Count_Per_Hour,Rush_Hour,Industrial_Level,Green_Cover_Percent,Previous_Day_AQI,AQI_US
2022,2,14,18,Monday,No,No,Moratuwa,Urban,Highway,5998,5.08,Medium,Northeast Monsoon,29.9,85.0,128.3,15.2,NW,1010.5,4.95,26612.0,Yes,7,15,117.8,124.7
2022,2,15,0,Tuesday,No,No,Mulleriyawa,Suburban,Main Road,4601,3.24,Medium,Northeast Monsoon,27.0,80.7,45.4,15.7,SE,1011.1,1.69,8014.0,No,7,10,121.9,66.6
2022,2,15,12,Tuesday,No,No,Nugegoda,Urban,Main Road,5756,3.88,High,Northeast Monsoon,28.8,70.9,15.1,18.2,E,1002.7,2.94,18121.0,No,6,22,115.5,94.1
2022,2,17,2,Thursday,No,No,Avissawella,Suburban,Secondary Road,3882,3.77,Medium,Northeast Monsoon,26.6,79.3,20.8,13.0,SE,1011.3,1.22,7027.0,No,6,25,52.1,35.0
2022,2,17,15,Thursday,No,No,Godagama,Suburban,Main Road,2938,4.28,Low,Northeast Monsoon,28.3,63.7,89.1,22.1,E,1003.8,2.49,15334.0,No,4,15,52.8,51.9
2022,2,17,17,Thursday,No,No,Wellampitiya,Commercial/Industrial,Main Road,7479,3.72,High,Northeast Monsoon,28.0,76.0,79.1,15.8,NW,1006.7,4.47,27915.0,Yes,9,11,108.7,141.0
2022,2,18,4,Friday,No,No,Thalawathugoda,Suburban,Main Road,6000,5.56,Low,Northeast Monsoon,26.2,69.1,56.9,16.9,S,1012.5,1.63,9381.0,No,7,19,54.7,44.0
2022,2,19,19,Saturday,Yes,No,Madiwela,Suburban,Secondary Road,5554,2.58,Medium,Northeast Monsoon,27.8,64.8,67.5,12.5,SW,1013.5,3.01,16948.0,Yes,5,18,59.9,82.2
2022,2,20,2,Sunday,Yes,No,Godagama,Suburban,Main Road,6112,4.59,High,Northeast Monsoon,27.8,74.2,17.8,12.5,NW,1009.5,1.01,5768.0,No,5,21,64.2,41.1
2022,2,20,7,Sunday,Yes,No,Kelaniya,Commercial/Industrial,Main Road,7838,2.44,Medium,Northeast Monsoon,28.4,88.0,59.1,19.0,SW,1013.0,3.64,22955.0,Yes,8,6,66.3,116.1
2022,2,20,16,Sunday,Yes,No,Dehiwala-Mount Lavinia,Urban,Secondary Road,7144,5.14,Medium,Northeast Monsoon,28.5,76.2,91.1,11.0,SE,1021.6,3.38,21782.0,No,7,20,86.9,102.0
2022,2,20,19,Sunday,Yes,No,Athurugiriya,Suburban,Secondary Road,3779,0.5,Medium,Northeast Monsoon,28.0,79.8,60.8,17.2,NW,1008.1,2.88,17699.0,Yes,6,21,44.5,76.0
2022,2,20,19,Sunday,Yes,No,Athurugiriya,Suburban,Secondary Road,5790,3.35,Low,Northeast Monsoon,26.3,82.0,101.4,13.1,N,1008.9,3.25,16760.0,Yes,5,19,95.0,70.1
2022,2,21,0,Monday,No,No,Wellampitiya,Commercial/Industrial,Main Road,7360,4.88,High,Northeast Monsoon,29.4,85.4,61.6,18.2,E,1012.9,1.08,11093.0,No,6,12,78.4,57.1
2022,2,21,7,Monday,No,No,Kelaniya,Commercial/Industrial,Main Road,7240,4.7,Medium,Northeast Monsoon,27.8,78.1,53.4,18.0,N,1012.0,4.53,28809.0,Yes,8,13,101.4,121.4
2022,2,21,8,Monday,No,No,Avissawella,Suburban,Main Road,6221,4.73,Medium,Northeast Monsoon,28.4,79.9,49.0,14.7,N,1001.6,3.69,18808.0,Yes,5,21,71.3,91.2
2022,2,21,11,Monday,No,No,Piliyandala,Suburban,Main Road,5095,4.25,Low,Northeast Monsoon,25.2,73.7,49.9,18.6,NE,1010.8,2.47,14359.0,No,4,18,93.0,73.5
2022,2,21,12,Monday,No,No,Boralesgamuwa,Suburban,Secondary Road,4912,6.02,Low,Northeast Monsoon,29.9,70.5,120.5,14.8,S,1009.9,2.16,15331.0,No,6,20,82.7,80.2
2022,2,22,4,Tuesday,No,No,Malabe,Suburban,Secondary Road,5932,3.2,Medium,Northeast Monsoon,28.3,83.8,85.8,18.6,NE,1013.0,1.66,8172.0,No,5,18,108.8,40.6
2022,2,22,8,Tuesday,No,No,Moratuwa,Urban,Main Road,5425,3.96,Low,Northeast Monsoon,28.4,85.5,101.1,13.6,S,1011.5,4.24,25983.0,Yes,7,21,105.1,123.6
2022,2,22,14,Tuesday,No,No,Kelaniya,Commercial/Industrial,Main Road,7455,1.45,Low,Northeast Monsoon,30.3,85.2,56.1,12.4,SE,1014.0,3.3,19213.0,No,9,14,130.6,132.9
2022,2,22,15,Tuesday,No,No,Battaramulla,Urban,Secondary Road,6164,1.4,Medium,Northeast Monsoon,27.9,71.9,58.0,13.3,N,1008.4,2.88,15979.0,No,7,10,65.4,96.7
2022,2,22,23,Tuesday,No,No,Nugegoda,Urban,Secondary Road,4739,4.18,High,Northeast Monsoon,29.8,89.5,88.0,12.7,NW,1010.7,2.33,10121.0,No,6,22,81.2,68.3
2022,2,23,21,Wednesday,No,No,Kottawa,Suburban,Main Road,5769,4.59,Medium,Northeast Monsoon,29.9,69.7,20.4,8.7,SE,1007.5,2.46,16718.0,No,7,18,68.1,83.2
2022,2,25,7,Friday,No,No,Nugegoda,Urban,Secondary Road,6407,1.72,Low,Northeast Monsoon,28.9,77.6,59.4,10.1,NE,1001.7,4.08,26007.0,Yes,9,19,126.4,148.4
2022,2,25,10,Friday,No,No,Kelaniya,Commercial/Industrial,Main Road,8047,0.68,Medium,Northeast Monsoon,29.2,90.7,54.5,11.2,SW,1015.0,3.01,18306.0,No,7,11,121.2,121.3
2022,2,27,0,Sunday,Yes,No,Angoda,Suburban,Secondary Road,5531,2.07,Medium,Northeast Monsoon,27.9,74.7,81.6,18.7,NE,1012.9,0.75,6849.0,No,6,21,96.3,54.3
2022,2,27,7,Sunday,Yes,No,Athurugiriya,Suburban,Secondary Road,3723,4.11,High,Northeast Monsoon,26.9,78.4,50.1,13.7,SE,1009.0,2.55,16333.0,Yes,6,15,95.2,84.6
2022,3,1,8,Tuesday,No,No,Kesbewa,Suburban,Main Road,4358,5.82,Medium,Inter-monsoon,29.9,79.3,108.9,7.5,W,1010.2,3.46,20247.0,Yes,6,24,141.4,97.2
2022,3,1,14,Tuesday,No,No,Koswatta,Suburban,Secondary Road,5681,4.85,Low,Inter-monsoon,29.6,94.0,61.8,16.8,W,1012.1,2.89,13705.0,No,7,24,48.5,58.3
2022,3,1,17,Tuesday,No,No,Kesbewa,Suburban,Main Road,6176,3.53,Medium,Inter-monsoon,29.1,88.8,77.2,14.6,NW,1009.5,3.4,21267.0,Yes,7,24,35.0,103.2
2022,3,1,21,Tuesday,No,No,Avissawella,Suburban,Secondary Road,5145,5.97,Medium,Inter-monsoon,31.8,89.2,55.7,13.5,N,1016.4,2.18,13261.0,No,6,21,61.9,76.4
2022,3,2,11,Wednesday,No,No,Kaduwela,Suburban,Secondary Road,3684,3.6,Low,Inter-monsoon,29.8,80.2,74.5,12.8,W,1007.0,2.7,15611.0,No,4,15,129.5,89.0
2022,3,3,0,Thursday,No,No,Hokandara,Suburban,Main Road,4805,5.06,Medium,Inter-monsoon,28.6,86.6,67.6,21.0,NW,1013.1,1.33,8140.0,No,5,11,44.2,35.0
2022,3,3,11,Thursday,No,No,Piliyandala,Suburban,Secondary Road,4862,4.18,High,Inter-monsoon,28.9,81.7,108.3,11.8,N,1007.9,2.44,13983.0,No,7,17,61.0,62.7
2022,3,4,1,Friday,No,Yes,Horana,Suburban,Secondary Road,6146,6.53,High,Inter-monsoon,30.3,92.7,86.9,7.3,S,1004.9,1.12,4417.0,No,5,21,72.6,46.8
2022,3,4,2,Friday,No,No,Pannipitiya,Suburban,Secondary Road,5751,5.63,High,Inter-monsoon,30.9,60.0,130.6,19.7,SW,1003.0,1.7,5370.0,No,4,17,75.7,40.9
2022,3,5,18,Saturday,Yes,No,Battaramulla,Urban,Secondary Road,6949,4.44,High,Inter-monsoon,29.3,77.9,66.1,13.1,E,1018.5,3.47,21272.0,Yes,7,12,84.3,108.8
2022,3,7,1,Monday,No,No,Kaduwela,Suburban,Main Road,5206,5.2,Low,Inter-monsoon,30.5,73.4,78.4,7.5,E,1009.5,1.67,6457.0,No,6,20,68.9,52.2
2022,3,7,2,Monday,No,No,Mulleriyawa,Suburban,Secondary Road,4946,6.22,High,Inter-monsoon,31.0,72.8,51.9,11.1,NE,1013.5,1.41,8502.0,No,6,16,81.8,43.1
2022,3,7,14,Monday,No,No,Wellampitiya,Commercial/Industrial,Main Road,7513,3.48,Medium,Inter-monsoon,32.2,77.8,90.9,13.7,N,1012.5,3.01,17295.0,No,7,9,133.0,114.5
2022,3,7,15,Monday,No,No,Kesbewa,Suburban,Secondary Road,5284,5.82,Medium,Inter-monsoon,29.9,77.9,81.6,9.6,N,1007.1,2.12,14157.0,No,5,19,76.3,83.0
2022,3,8,2,Tuesday,No,No,Kesbewa,Suburban,Main Road,4635,3.41,High,Inter-monsoon,29.1,66.6,60.1,14.2,S,1005.6,1.57,6911.0,No,6,23,52.6,42.5
2022,3,8,18,Tuesday,No,No,Talawatugoda,Suburban,Secondary Road,5810,6.46,High,Inter-monsoon,30.8,77.3,20.6,9.4,E,1011.7,3.75,22521.0,Yes,6,21,55.7,113.0
2022,3,8,19,Tuesday,No,No,Padukka,Suburban,Secondary Road,4135,7.48,Low,Inter-monsoon,29.7,91.5,74.0,4.9,NW,1007.8,3.59,20740.0,Yes,5,24,67.1,82.0
2022,3,8,22,Tuesday,No,No,Piliyandala,Suburban,Main Road,5375,5.24,Medium,Inter-monsoon,29.7,78.6,39.6,15.0,SE,1008.5,2.06,13917.0,No,5,19,52.8,77.3
2022,3,9,13,Wednesday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6747,5.52,High,Inter-monsoon,29.0,98.0,58.5,11.3,N,1006.9,2.23,15315.0,No,9,23,96.9,88.7
2022,3,9,21,Wednesday,No,No,Nawala,Urban,Main Road,6637,4.38,Low,Inter-monsoon,30.6,82.9,20.0,6.9,SW,1018.2,2.99,16615.0,No,8,16,90.1,98.7
2022,3,10,15,Thursday,No,Yes,Mahara,Urban,Secondary Road,5984,0.5,Low,Inter-monsoon,30.2,82.3,78.1,13.1,NW,1012.9,2.19,14332.0,No,7,18,37.9,56.2
2022,3,10,15,Thursday,No,No,Maharagama,Urban,Secondary Road,5871,4.89,Medium,Inter-monsoon,28.4,86.9,30.2,10.6,SW,1011.7,3.02,15957.0,No,7,24,70.2,91.3
2022,3,10,19,Thursday,No,No,Pannipitiya,Suburban,Secondary Road,6563,5.65,High,Inter-monsoon,32.5,83.5,57.1,15.0,NE,1011.2,3.8,22866.0,Yes,6,26,39.1,84.6
2022,3,10,23,Thursday,No,No,Nugegoda,Urban,Secondary Road,7316,5.38,High,Inter-monsoon,30.5,81.8,82.1,14.2,NE,1011.7,2.05,13221.0,No,5,20,81.6,72.2
2022,3,11,13,Friday,No,No,Thalawathugoda,Suburban,Secondary Road,4619,3.24,High,Inter-monsoon,31.9,76.3,17.9,3.6,S,1018.7,2.62,12437.0,No,6,20,41.3,75.8
2022,3,12,5,Saturday,Yes,No,Hanwella,Suburban,Secondary Road,4942,5.54,High,Inter-monsoon,32.4,92.5,147.8,10.5,S,1004.3,1.1,8071.0,No,6,25,73.5,56.6
2022,3,12,10,Saturday,Yes,No,Kolonnawa,Commercial/Industrial,Main Road,7618,2.9,Medium,Inter-monsoon,28.2,85.6,100.5,9.3,W,1016.3,2.61,15532.0,No,7,20,63.2,87.3
2022,3,12,12,Saturday,Yes,No,Rajagiriya,Urban,Secondary Road,7635,2.42,High,Inter-monsoon,30.8,88.5,36.3,8.9,N,1013.0,1.99,12823.0,No,9,15,67.7,89.1
2022,3,12,12,Saturday,Yes,No,Rajagiriya,Urban,Main Road,8541,2.25,High,Inter-monsoon,30.8,89.9,29.6,13.9,N,1011.7,2.08,13313.0,No,6,19,86.1,78.7
2022,3,12,13,Saturday,Yes,Yes,Kelaniya,Commercial/Industrial,Main Road,7651,0.5,High,Inter-monsoon,29.7,98.0,96.3,7.9,NE,1010.3,2.25,14004.0,No,7,12,103.9,103.3
2022,3,12,17,Saturday,Yes,Yes,Angoda,Suburban,Main Road,5624,4.84,High,Inter-monsoon,29.3,88.5,36.3,10.4,SW,1005.0,3.12,18948.0,Yes,7,20,98.6,87.9
2022,3,13,0,Sunday,Yes,No,Madiwela,Suburban,Secondary Road,3940,4.79,Medium,Inter-monsoon,31.1,67.7,138.7,9.9,E,1004.0,0.98,7171.0,No,6,20,46.4,35.0
2022,3,13,7,Sunday,Yes,No,Kelaniya,Commercial/Industrial,Main Road,7134,2.78,High,Inter-monsoon,29.0,92.1,72.8,15.9,S,1006.7,3.73,23185.0,Yes,8,13,128.4,126.8
2022,3,13,8,Sunday,Yes,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,6408,1.96,Low,Inter-monsoon,31.3,75.1,65.5,6.0,NE,1015.3,3.13,18935.0,Yes,7,20,96.4,91.4
2022,3,13,17,Sunday,Yes,No,Nawala,Urban,Secondary Road,6574,1.32,Low,Inter-monsoon,31.3,72.6,38.6,11.0,S,1014.4,3.1,18453.0,Yes,5,22,71.1,90.0
2022,3,13,21,Sunday,Yes,No,Kaduwela,Suburban,Secondary Road,4902,3.13,Low,Inter-monsoon,32.6,82.7,34.7,13.6,NE,1008.2,2.3,13277.0,No,6,23,103.8,73.2
2022,3,14,6,Monday,No,No,Godagama,Suburban,Secondary Road,5612,3.85,Medium,Inter-monsoon,30.1,77.9,26.9,6.8,W,1009.5,1.88,10918.0,No,7,17,35.0,63.2
2022,3,15,4,Tuesday,No,No,Homagama,Suburban,Main Road,5879,4.23,Medium,Inter-monsoon,29.7,83.6,166.3,11.9,S,1005.7,1.23,8515.0,No,5,23,79.5,35.0
2022,3,15,14,Tuesday,No,Yes,Avissawella,Suburban,Secondary Road,3595,9.0,High,Inter-monsoon,27.0,95.9,62.0,13.3,NW,1010.7,1.49,10039.0,No,6,20,85.3,47.7
2022,3,15,15,Tuesday,No,No,Kaduwela,Suburban,Main Road,6710,6.78,Low,Inter-monsoon,29.9,86.0,31.0,11.1,NE,1006.5,2.51,13567.0,No,6,24,67.0,76.6
2022,3,16,12,Wednesday,No,No,Rajagiriya,Urban,Main Road,5437,3.69,Low,Inter-monsoon,31.0,81.3,82.9,7.5,N,1011.8,2.99,15322.0,No,5,19,91.2,93.8
2022,3,17,8,Thursday,No,No,Thalawathugoda,Suburban,Main Road,4789,4.99,High,Inter-monsoon,28.9,93.4,37.6,15.5,SW,1008.9,3.82,20566.0,Yes,9,15,60.5,94.9
2022,3,17,19,Thursday,No,No,Madiwela,Suburban,Main Road,5352,6.5,High,Inter-monsoon,30.0,80.3,78.8,9.5,S,1013.7,3.71,23797.0,Yes,5,28,43.1,83.4
2022,3,17,20,Thursday,No,No,Kolonnawa,Commercial/Industrial,Highway,7617,3.87,Medium,Inter-monsoon,28.1,81.3,33.2,16.4,E,1007.4,2.95,19484.0,No,8,12,96.5,105.1
2022,3,18,5,Friday,No,No,Boralesgamuwa,Suburban,Secondary Road,5595,4.9,Low,Inter-monsoon,27.3,87.8,113.6,7.1,NW,1009.5,2.21,13184.0,No,6,20,45.3,54.2
2022,3,19,11,Saturday,Yes,No,Godagama,Suburban,Secondary Road,4203,6.21,Low,Inter-monsoon,30.5,80.1,122.8,18.8,SE,1012.6,1.86,11501.0,No,6,22,65.8,57.6
2022,3,19,15,Saturday,Yes,No,Kotikawatta,Urban,Highway,6730,1.85,High,Inter-monsoon,28.6,72.9,108.1,20.1,N,1022.0,2.85,12810.0,No,8,15,68.5,60.3
2022,3,19,16,Saturday,Yes,No,Moratuwa,Urban,Main Road,7033,4.94,Low,Inter-monsoon,30.8,78.7,29.4,6.3,E,1016.8,3.67,22874.0,No,7,21,86.9,113.9
2022,3,19,16,Saturday,Yes,No,Wellampitiya,Commercial/Industrial,Highway,5913,2.98,Low,Inter-monsoon,30.8,89.8,98.2,10.7,W,1011.5,3.6,21694.0,No,8,17,129.4,126.8
2022,3,20,10,Sunday,Yes,No,Koswatta,Suburban,Secondary Road,5002,4.67,Medium,Inter-monsoon,31.8,81.8,63.3,16.9,SE,1015.6,2.03,11680.0,No,7,22,77.7,63.1
2022,3,20,20,Sunday,Yes,No,Hokandara,Suburban,Secondary Road,4720,4.85,Low,Inter-monsoon,30.3,86.0,69.0,15.5,NE,1003.5,1.97,12994.0,No,7,18,104.6,70.2
2022,3,21,5,Monday,No,No,Colombo City,Commercial/Industrial,Main Road,6826,0.96,High,Inter-monsoon,30.4,90.8,59.7,10.2,W,1002.7,2.74,16598.0,No,8,8,131.3,117.7
2022,3,21,12,Monday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,7798,3.23,Low,Inter-monsoon,29.9,84.6,10.1,6.0,W,1012.2,2.88,16126.0,No,8,13,89.1,99.6
2022,3,21,14,Monday,No,No,Wellampitiya,Commercial/Industrial,Main Road,7091,0.73,Medium,Inter-monsoon,31.1,80.9,35.9,11.6,NE,1013.2,2.76,17812.0,No,8,11,74.3,110.4
2022,3,22,8,Tuesday,No,No,Battaramulla,Urban,Secondary Road,7153,5.08,High,Inter-monsoon,29.7,89.5,25.5,15.9,S,1013.2,4.24,24226.0,Yes,7,19,95.6,125.9
2022,3,22,11,Tuesday,No,No,Padukka,Suburban,Main Road,6431,6.09,High,Inter-monsoon,30.3,90.3,73.7,8.4,NE,1016.4,2.18,13781.0,No,4,20,35.7,56.2
2022,3,22,12,Tuesday,No,No,Malabe,Suburban,Secondary Road,5041,5.09,Low,Inter-monsoon,30.4,95.6,64.4,13.3,NW,1001.8,2.75,15364.0,No,7,20,98.2,89.0
2022,3,22,15,Tuesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,7946,3.34,Low,Inter-monsoon,27.7,82.0,70.2,17.4,NW,1011.1,2.88,16896.0,No,7,12,75.9,104.1
2022,3,23,5,Wednesday,No,No,Battaramulla,Urban,Secondary Road,5556,4.67,High,Inter-monsoon,28.6,88.9,151.8,10.4,SW,1015.0,2.02,13255.0,No,6,12,51.2,61.4
2022,3,23,11,Wednesday,No,No,Madiwela,Suburban,Secondary Road,7003,4.85,High,Inter-monsoon,31.4,81.4,21.0,15.4,W,1014.8,2.48,15913.0,No,5,20,44.5,71.2
2022,3,24,4,Thursday,No,No,Rajagiriya,Urban,Secondary Road,6346,3.08,High,Inter-monsoon,28.8,87.5,37.4,17.6,S,1014.0,1.64,9080.0,No,6,13,86.4,66.7
2022,3,24,14,Thursday,No,No,Koswatta,Suburban,Main Road,4329,5.19,Medium,Inter-monsoon,31.5,84.8,104.4,9.3,N,1010.0,2.26,15730.0,No,9,14,52.3,89.9
2022,3,24,15,Thursday,No,No,Hokandara,Suburban,Secondary Road,4550,1.5,Medium,Inter-monsoon,29.2,86.3,86.2,8.6,N,1012.5,2.38,15285.0,No,5,20,64.2,72.9
2022,3,24,15,Thursday,No,No,Horana,Suburban,Main Road,5108,4.93,High,Inter-monsoon,31.7,75.0,18.3,19.0,W,1018.5,2.4,13235.0,No,6,23,42.9,63.9
2022,3,25,19,Friday,No,No,Colombo City,Commercial/Industrial,Main Road,6619,0.7,Low,Inter-monsoon,31.2,87.0,55.2,11.9,N,1007.7,5.19,30990.0,Yes,8,15,80.0,141.3
2022,3,26,5,Saturday,Yes,No,Moratuwa,Urban,Main Road,6183,6.6,Medium,Inter-monsoon,31.2,81.1,80.1,3.0,SE,1010.5,1.8,10843.0,No,8,17,119.2,97.8
2022,3,27,12,Sunday,Yes,No,Hokandara,Suburban,Secondary Road,5223,4.86,Low,Inter-monsoon,32.9,78.1,44.8,13.6,SW,1013.3,1.91,10247.0,No,6,19,77.4,56.2
2022,3,28,4,Monday,No,No,Athurugiriya,Suburban,Secondary Road,4599,6.07,Low,Inter-monsoon,28.3,76.8,73.0,12.6,NW,1011.6,1.02,7887.0,No,6,18,35.0,48.3
2022,3,28,10,Monday,No,No,Colombo City,Commercial/Industrial,Main Road,7889,1.61,Medium,Inter-monsoon,28.8,90.0,112.2,10.6,E,1009.1,2.87,19937.0,No,6,15,114.6,108.5
2022,3,28,20,Monday,No,No,Madiwela,Suburban,Secondary Road,4599,4.86,High,Inter-monsoon,26.7,82.3,15.8,12.6,SE,1013.4,2.86,14598.0,No,6,23,38.2,73.1
2022,3,29,0,Tuesday,No,No,Moratuwa,Urban,Highway,7592,2.37,Low,Inter-monsoon,29.6,73.4,143.6,7.9,SE,1012.6,1.25,10028.0,No,6,18,126.7,69.7
2022,3,29,22,Tuesday,No,No,Kelaniya,Commercial/Industrial,Highway,7844,2.02,Medium,Inter-monsoon,28.8,79.9,147.0,13.0,SW,1016.3,3.2,19278.0,No,5,17,96.7,91.7
2022,3,29,23,Tuesday,No,No,Kotikawatta,Urban,Main Road,7376,1.59,Low,Inter-monsoon,30.3,86.7,60.0,14.3,N,1006.9,1.91,15912.0,No,7,14,83.2,79.9
2022,3,31,10,Thursday,No,No,Koswatta,Suburban,Main Road,4338,6.27,High,Inter-monsoon,29.3,79.9,98.9,10.8,SW,1014.6,1.99,15463.0,No,6,17,98.4,81.2
2022,3,31,15,Thursday,No,No,Hanwella,Suburban,Secondary Road,4948,5.13,Low,Inter-monsoon,28.2,79.7,29.4,14.6,E,1010.1,2.55,12884.0,No,4,23,80.9,62.0
2022,3,31,18,Thursday,No,No,Thalawathugoda,Suburban,Secondary Road,5699,4.24,High,Inter-monsoon,30.4,81.3,80.2,13.3,N,1013.6,3.53,22395.0,Yes,4,23,88.1,102.4
2022,4,2,13,Saturday,Yes,No,Hanwella,Suburban,Main Road,4654,3.67,Low,Inter-monsoon,29.8,90.6,136.2,13.0,N,1011.3,1.97,11471.0,No,4,20,49.5,36.4
2022,4,2,17,Saturday,Yes,No,Kotikawatta,Urban,Highway,6015,5.14,Low,Inter-monsoon,31.6,86.0,28.8,3.0,N,1013.0,3.44,21200.0,Yes,8,14,65.0,123.5
2022,4,2,23,Saturday,Yes,No,Pannipitiya,Suburban,Main Road,5896,7.28,Medium,Inter-monsoon,28.7,87.9,12.2,17.7,W,1008.1,1.35,8688.0,No,5,18,106.5,74.7
2022,4,3,13,Sunday,Yes,No,Wellampitiya,Commercial/Industrial,Main Road,7898,2.26,High,Inter-monsoon,31.7,87.0,67.8,8.1,SE,1008.1,2.11,16788.0,No,7,11,67.0,91.8
2022,4,3,15,Sunday,Yes,No,Moratuwa,Urban,Main Road,5895,5.03,Medium,Inter-monsoon,30.9,72.7,83.8,11.1,SE,1008.7,2.15,12861.0,No,6,23,72.4,71.6
2022,4,3,18,Sunday,Yes,No,Koswatta,Suburban,Secondary Road,4866,4.84,High,Inter-monsoon,31.2,85.0,133.0,7.5,N,1012.6,2.84,18702.0,Yes,7,18,73.9,83.4
2022,4,3,22,Sunday,Yes,No,Colombo City,Commercial/Industrial,Main Road,8039,3.37,High,Inter-monsoon,30.3,81.0,64.5,11.3,S,1015.6,3.08,19109.0,No,10,12,119.3,116.9
2022,4,3,22,Sunday,Yes,No,Malabe,Suburban,Secondary Road,5226,5.67,High,Inter-monsoon,30.1,83.7,107.6,14.1,SW,1009.6,2.04,11544.0,No,5,20,53.5,50.1
2022,4,4,9,Monday,No,Yes,Kelaniya,Commercial/Industrial,Main Road,8611,2.73,Medium,Inter-monsoon,32.1,81.7,19.8,10.7,S,1011.1,3.91,21254.0,Yes,7,13,137.7,131.7
2022,4,4,15,Monday,No,No,Kotte (Sri Jayawardenepura Kotte),Urban,Secondary Road,4340,4.16,Medium,Inter-monsoon,30.0,89.5,173.2,17.1,SE,1011.0,2.97,16831.0,No,7,20,60.4,66.4
2022,4,4,18,Monday,No,No,Padukka,Suburban,Secondary Road,5063,5.88,Low,Inter-monsoon,28.5,79.5,61.8,12.4,NE,1007.3,3.58,20424.0,Yes,5,24,44.4,73.6
2022,4,4,20,Monday,No,No,Kelaniya,Commercial/Industrial,Main Road,6414,2.15,High,Inter-monsoon,29.5,88.1,31.7,17.9,SW,1005.9,2.89,18349.0,No,9,10,121.6,107.2
2022,4,5,6,Tuesday,No,No,Rajagiriya,Urban,Secondary Road,7972,1.26,Medium,Inter-monsoon,31.4,77.2,108.1,15.1,SW,1009.8,2.34,12687.0,No,6,14,77.2,68.4
2022,4,5,11,Tuesday,No,No,Dehiwala-Mount Lavinia,Urban,Main Road,6072,3.6,Medium,Inter-monsoon,30.0,74.9,77.6,15.7,N,1006.4,3.09,16844.0,No,5,22,87.7,71.4
2022,4,5,17,Tuesday,No,No,Nawala,Urban,Secondary Road,6454,2.53,High,Inter-monsoon,29.4,82.6,75.5,13.0,N,1018.0,4.67,24386.0,Yes,9,14,91.6,121.1
2022,4,5,19,Tuesday,No,No,Padukka,Suburban,Secondary Road,5504,5.11,Medium,Inter-monsoon,29.5,73.3,5.4,7.0,W,1010.3,3.21,20445.0,Yes,6,19,44.5,106.8
2022,4,7,9,Thursday,No,No,Peliyagoda,Commercial/Industrial,Highway,6868,0.85,High,Inter-monsoon,30.9,87.2,63.8,8.1,SE,1007.6,4.89,28856.0,Yes,9,16,81.9,145.1
2022,4,7,18,Thursday,No,No,Kaduwela,Suburban,Secondary Road,5010,4.89,Medium,Inter-monsoon,31.4,75.7,80.8,3.1,W,1009.6,3.86,23100.0,Yes,7,17,71.8,117.1
2022,4,7,22,Thursday,No,No,Maharagama,Urban,Main Road,5872,4.32,Low,Inter-monsoon,29.6,82.2,37.0,11.6,NW,1011.9,2.93,15688.0,No,5,17,77.8,77.9
2022,4,8,19,Friday,No,No,Homagama,Suburban,Secondary Road,6439,7.66,Medium,Inter-monsoon,30.0,74.2,73.2,7.6,SW,1012.4,4.06,22140.0,Yes,5,21,69.4,92.5
2022,4,10,5,Sunday,Yes,No,Mahara,Urban,Main Road,7059,4.87,Medium,Inter-monsoon,29.6,84.2,38.5,6.2,E,1019.5,1.77,10665.0,No,6,17,100.9,74.7
2022,4,10,21,Sunday,Yes,No,Kottawa,Suburban,Main Road,5004,6.41,Low,Inter-monsoon,29.4,91.9,126.2,8.4,N,1011.0,2.07,12413.0,No,3,19,58.8,52.2
2022,4,11,0,Monday,No,No,Koswatta,Suburban,Main Road,5163,6.99,Low,Inter-monsoon,30.9,72.9,38.9,6.2,SW,1012.2,1.28,7101.0,No,6,14,88.8,67.8
2022,4,12,11,Tuesday,No,No,Godagama,Suburban,Secondary Road,3294,4.24,Low,Inter-monsoon,29.2,75.3,15.4,9.7,N,1009.2,2.33,13260.0,No,7,23,83.5,78.6
2022,4,12,22,Tuesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,7698,1.94,High,Inter-monsoon,29.0,85.8,3.3,12.6,SW,1013.0,2.99,20778.0,No,8,18,128.1,125.9
2022,4,13,2,Wednesday,No,No,Avissawella,Suburban,Main Road,4736,4.85,High,Inter-monsoon,29.1,79.4,37.7,7.7,SE,1010.6,1.3,8365.0,No,7,19,84.5,74.9
2022,4,13,19,Wednesday,No,No,Kolonnawa,Commercial/Industrial,Main Road,8775,2.31,High,Inter-monsoon,30.5,83.8,62.1,11.2,E,1008.2,4.72,27605.0,Yes,9,16,88.3,147.5
2022,4,14,5,Thursday,No,No,Padukka,Suburban,Secondary Road,3564,4.44,Medium,Inter-monsoon,30.4,68.9,104.9,5.4,SW,1014.5,2.06,10875.0,No,5,26,79.7,63.6
